,서비스번호,서비스명,판매자,서비스가격,평점,대분류,판매수,value_nouns,소분류,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원
1980,5022.0,책임감 있게 맡은업무 꼼꼼하게 해 드립니다.,개발이좋아,300000.0,5.0,기타,1,"[""'책임감'"", ""'업무'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1981,5023.0,웹 서비스 수정도와드립니다.,개발자이든,20000.0,5.0,홈페이지,2,"[""'웹 서비스'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1987,5030.0,DBMS 기술지원해 드립니다.,DB왕 봉식이,75000.0,5.0,기타,2,"[""'DBMS'"", ""'기술지원'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,5046.0,Unity 로 다양한 아이디어를 구현해 드립니다.,Jemma220,700000.0,5.0,기타,26,"[""'Unity'"", ""'아이디어'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,5047.0,Rest 프레임워크 환경 파이썬 장고 기반 구축해 드립니다.,oxyzn,1100000.0,5.0,프로그래밍,2,"[""주요 명사: 'Rest'"", ""'프레임워크'"", ""'환경'"", ""'파이썬'"", ""'장고'"", ""'구축'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,5049.0,뱅킹. 커머스 전문 경력 20년 경험의 노하우를 제공해 드립니다.,PersonaLab,550000.0,5.0,기타,4,"['뱅킹', '커머스', '경력', '경험', '노하우']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,5050.0,"엑셀 ,워드,한글,PPT 비밀번호 암호 풀어드립니다.",성공도우미,10000.0,5.0,데이터,9,"['엑셀', '워드', '한글', 'PPT', '비밀번호', '암호']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,5053.0,GIS DB 구축 및 편집해 드립니다.,친절한GIS도우미,30000.0,5.0,기타,12,"[""'GIS'"", ""'DB'"", ""'구축'"", ""'편집'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,5055.0,웹페이지 개선/수정,Chance235,5000.0,5.0,홈페이지,5,"[""'웹페이지'"", ""'개선'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,5067.0,MS SQL 이중화 Alwayson 및 MSCS 구성,KSEM,300000.0,5.0,프로그래밍,1,"['주요 명사: MS SQL', '이중화', 'Alwayson', 'MSCS', '구성']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2029,5078.0,NFT발행 및 민팅사이트 제작까지 드립니다.,NFT사냥꾼,700000.0,5.0,프로그래밍,24,"['주요 명사: NFT', '발행', '민팅사이트', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2031,5080.0,이더리움 ERC20 웹지갑 만들어 드립니다.,원펀,5000000.0,5.0,홈페이지,6,"['이더리움', 'ERC20', '웹지갑']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2036,5085.0,오라클 설치 복구 이관 등 기술지원,오라클엔지니어,200000.0,5.0,기타,3,"[""'오라클'"", ""'설치'"", ""'복구'"", ""'이관'"", ""'기술지원'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2052,5104.0,"웹 표준, 웹 접근성을 바탕으로 서비스를 드립니다.",포도뮤,50000.0,5.0,홈페이지,4,"[""'웹 표준'"", ""'웹 접근성'"", ""'서비스'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2056,5108.0,"이벤트 및 서비스, 상품소개 랜딩페이지를 제작 해 드립니다.",이올디자인,150000.0,5.0,프로그래밍,3,"['이벤트', '서비스', '상품소개', '랜딩페이지']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2058,5110.0,아티스틱한 AR 인터렉션 콘텐츠 제작해 드립니다.,ShueArt,650000.0,5.0,UnReal,4,"[""'AR'"", ""'인터렉션'"", ""'콘텐츠'"", ""'제작'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2064,5116.0,REST API 연동해 드립니다.,Cheeseburger,615000.0,5.0,기타,1,"['주요 명사: REST API', '연동']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2067,5119.0,웹 페이지 간단한 수정작업해 드립니다.,DEVFATH,5000.0,5.0,홈페이지,8,"[""'웹 페이지'"", ""'수정작업'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2072,5124.0,GIS 도형 데이타 입력 편집 좌표변환 작업을 해 드립니다.,Synapse,50000.0,5.0,기타,13,"['주요 명사: GIS', '도형', '데이타', '입력', '편집', '좌표변환', '작업']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,5132.0,실력을 쌓고 있어요. 웹 페이지 만들어 드립니다.,태태TaeTae,1000000.0,5.0,홈페이지,11,"[""'실력'"", ""'웹 페이지'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082,5134.0,"블로그,쇼핑등 유입수늘리는 키워드 추출 엑셀파일 제작해 드립니다.",이지데일리,10000.0,5.0,데이터,1,"['블로그', '쇼핑', '유입', '키워드', '추출', '엑셀파일']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,5135.0,"HTML,CSS, JS ,jQuery등 코딩해 드립니다",어느봄날하늘,25000.0,5.0,홈페이지,4,"['HTML', 'CSS', 'JS', 'jQuery', '코딩']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085,5137.0,바이낸스 BEP-20 제작해 드립니다.,web3expert,5000.0,5.0,프로그래밍,1,"['주요 명사: 바이낸스', 'BEP-20']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086,5138.0,"gis, Arcgis,Qgis 가공, python 제작",Pytube,50000.0,5.0,프로그래밍,3,"['주요 명사: gis', 'Arcgis', 'Qgis', 'python']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2096,5148.0,2023년 연차계획서,yeolmune,5000.0,5.0,기타,32,"[""'연차계획서'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2108,5160.0,빠르게 VR AR MR 완벽하게 만들어 드립니다.,파랑등대,1000000.0,5.0,UnReal,4,"[""'VR'"", ""'AR'"", ""'MR'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2119,5171.0,객체를 내것으로 C플러스플러스 드립니다.,케이론,150000.0,5.0,프로그래밍,12,"['객체', 'C플러스플러스']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2124,5176.0,소규모 그룹웨어를 만들어 드립니다.,리얼마니,500000.0,5.0,기타,5,"[""'소규모'"", ""'그룹웨어'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2129,5181.0,엑셀을 이용해 원하시는 모든 것을 마법처럼 만들어 드립니다.,지미팍,15000.0,5.0,데이터,16,"['엑셀', '모든 것', '마법']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2133,5185.0,아파트 실거래가 뽑아 드립니다.,스마트스투키,49000.0,5.0,기타,14,"[""'아파트'"", ""'실거래가'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
